AUDITOR ID,OUTLET ID
ma30007,37020-NAD-PEGANGSAAN DUA-KELAPA GADING-JAKARTA UTARA
ma30007,37051-GEN-PEGANGSAAN DUA-KELAPA GADING-JAKARTA UTARA
ma30007,37041-MIM-KEBON BAWANG-TANJUNG PRIOK-JAKARTA UTARA
ma30007,37041-FIY-SUKAPURA-CILINCING-JAKARTA UTARA
ma30007,37052_R1-SRI-LAGOA-KOJA-JAKARTA UTARA
ma20014,21507-FAN-NGADIREJO-KOTA-KEDIRI
ma20014,21508-LAT-NGADIREJO-KOTA-KEDIRI
ma20014,21509_R1-RAN-SINGONEGARAN-PESANTREN-KEDIRI
ma20014,21510-EXT-BANJARAN-KOTA-KEDIRI
ma20014,21511_R1-ALZ-MOJOROTO-MOJOROTO-KEDIRI
ma20014,21512-YUN-KALIOMBO-KOTA-KEDIRI
ma20014,21513-TOW-NGRONGGO-KOTA-KEDIRI
ma20014,21514-AE -NGRONGGO-KOTA-KEDIRI
ma20014,21515-SUR-NGRONGGO-KOTA-KEDIRI
ma20014,21516-GAR-KALIOMBO-KOTA-KEDIRI
ma20014,21517-MQ -BALOWERTI-KOTA-KEDIRI
ma20014,21518-PUT-BANARAN-PESANTREN-KEDIRI
ma20014,21519-BEE-BANGSAL-PESANTREN-KEDIRI
ma20014,21520-SHE-KALIOMBO-KOTA-KEDIRI
ma20014,21521-ZAH-BANGSAL-PESANTREN-KEDIRI
ma20014,21522-LUC-BANGSAL-PESANTREN-KEDIRI
ma20014,21523-BIN-SINGONEGARAN-PESANTREN-KEDIRI
ma20014,21524-PRI-SINGONEGARAN-PESANTREN-KEDIRI
ma20014,21525_R1-VIT-TINALAN-PESANTREN-KEDIRI
ma20014,21526-JAG-KAMPUNG DALEM-KOTA-KEDIRI
ma20014,21501_R1-ANN-MRICAN-MOJOROTO-KEDIRI
ma20014,21502-DES-KEMASAN-KOTA-KEDIRI
ma20014,21503-SBY-BANDAR KIDUL-MOJOROTO-KEDIRI
ma20014,21504-MAT-LIRBOYO-MOJOROTO-KEDIRI
ma20014,21505_R1-SHE-NGAMPEL-MOJOROTO-KEDIRI
ma20014,21506-ESS-BANDAR LOR-MOJOROTO-KEDIRI
ma20014,21527-ANU-BALOWERTI-KOTA-KEDIRI
ma20014,21528-DEN-PESANTREN-PESANTREN-KEDIRI
ma20014,21529_R1-QOM-NGADIREJO-KOTA-KEDIRI
ma20014,21530-AZN-BANDAR KIDUL-MOJOROTO-KEDIRI
ma20006,26001-HAN-BONIPOI-KOTA LAMA-KUPANG
ma20006,26002-SUR-KUANINO-KOTA RAJA-KUPANG
ma20006,26003-SUR-NAIKOTEN SATU-KOTA RAJA-KUPANG
ma20006,26004-NAD-MAULAFA-MAULAFA-KUPANG
ma20006,26005-SHO-PENFUI-MAULAFA-KUPANG
ma20006,26006-SUR-ALAK-ALAK-KUPANG
ma20006,26007-TIA-ALAK-ALAK-KUPANG
ma20006,26008-IRS-OEPURA-MAULAFA-KUPANG
ma20006,26009-OPR-OEPURA-MAULAFA-KUPANG
ma20006,26010-CAH-OEPURA-MAULAFA-KUPANG
ma20006,26011-UNG-OESAPA BARAT-KELAPA LIMA-KUPANG
ma20006,26012-SUR-PASIR PANJANG-KOTA LAMA-KUPANG
ma20006,26013-IKA-OEBUFU-OEBOBO-KUPANG
ma20006,26014-RAY-OEBUFU-OEBOBO-KUPANG
ma20006,26015-OLI-PASIR PANJANG-KOTA LAMA-KUPANG
ma20006,26016-AFI-FATUBESI-KOTA LAMA-KUPANG
ma20006,26017-SUR-NUNLEU-KOTA RAJA-KUPANG
ma20006,26018-RAD-NUNLEU-KOTA RAJA-KUPANG
ma20006,26019-SUD-KUANINO-KOTA RAJA-KUPANG
ma20006,26020-SUD-OEBOBO-OEBOBO-KUPANG
ma20006,26021-IRV-NAIKOTEN DUA-KOTA RAJA-KUPANG
ma20006,26022-SUR-ALAK-ALAK-KUPANG
ma20006,26023-KAI-BAKUNASE-KOTA RAJA-KUPANG
ma20006,26024-FAI-KELAPA LIMA-KELAPA LIMA-KUPANG
ma20006,26025-SOF-PASIR PANJANG-KOTA LAMA-KUPANG
ma20006,26026-FER-FATULULI-OEBOBO-KUPANG
ma20006,26027-NUR-OEBOBO-OEBOBO-KUPANG
ma20006,26028-RIS-KELAPA LIMA-KELAPA LIMA-KUPANG
ma20006,26029-RIS-FATULULI-OEBOBO-KUPANG
ma20006,26030-FAD-FATULULI-OEBOBO-KUPANG
ma20008,28001-AFF-TAMAN-TAMAN-MADIUN
ma20008,28002-MUL-BANJAREJO-TAMAN-MADIUN
ma20008,28003_R1-NIR-KLEGEN-KARTOHARJO-MADIUN
ma20008,28004-NAB-ORO-ORO OMBO-KARTOHARJO-MADIUN
ma20008,28005-FEA-PATIHAN-MANGUHARJO-MADIUN
ma20008,28006-T C-PANDEAN-TAMAN-MADIUN
ma20008,28007-SR -NAMBANGAN LOR-MANGUHARJO-MADIUN
ma20008,28008-NUS-NAMBANGAN KIDUL-MANGUHARJO-MADIUN
ma20008,28009-SOF-KARTOHARJO-KARTOHARJO-MADIUN
ma20008,28010-JOS-JOSENAN-TAMAN-MADIUN
ma20008,28011-ARI-NAMBANGAN KIDUL-MANGUHARJO-MADIUN
ma20008,28012-LIN-MANGUHARJO-MANGUHARJO-MADIUN
ma20008,28013-ALB-MANGUHARJO-MANGUHARJO-MADIUN
ma20008,28014-ROH-BANJAREJO-TAMAN-MADIUN
ma20008,28015-VES-MANISREJO-TAMAN-MADIUN
ma20008,28016-RAY-MANISREJO-TAMAN-MADIUN
ma20008,28017-ARF-KANIGORO-KARTOHARJO-MADIUN
ma20008,28018-RON-PILANGBANGO-KARTOHARJO-MADIUN
ma20008,28019-CEL-KELUN-KARTOHARJO-MADIUN
ma20008,28020-GOS-ORO-ORO OMBO-KARTOHARJO-MADIUN
ma20008,28021-YAN-BANJAREJO-TAMAN-MADIUN
ma20008,28022-BIN-MOJOREJO-TAMAN-MADIUN
ma20008,28023-COC-PANGONGANGAN-MANGUHARJO-MADIUN
ma20008,28024-WAE-WINONGO-MANGUHARJO-MADIUN
ma20008,28025-GAM-PANDEAN-TAMAN-MADIUN
ma20008,28026-WAR-DEMANGAN-TAMAN-MADIUN
ma20008,28027-HAP-REJOMULYO-KARTOHARJO-MADIUN
ma20008,28028-CAL-TAWANGREJO-KARTOHARJO-MADIUN
ma20008,28029-ALB-TAMAN-TAMAN-MADIUN
ma20008,28030-COM-NAMBANGAN LOR-MANGUHARJO-MADIUN
ma10003,13001-DAT-KRAMAT UTARA-MAGELANG UTARA-MAGELANG
ma10003,13002-ZIE-POTROBANGSAN-MAGELANG UTARA-MAGELANG
ma10003,13003-ORA-GELANGAN-MAGELANG TENGAH-MAGELANG
ma10003,13004-MR.-JURANGOMBO UTARA-MAGELANG SELATAN-MAGELANG
ma10003,13005-RIA-JURANGOMBO SELATAN-MAGELANG SELATAN-MAGELANG
ma10003,13006-ARI-POTROBANGSAN-MAGELANG UTARA-MAGELANG
ma10003,13008-ARI-KEDUNGSARI-MAGELANG UTARA-MAGELANG
ma10003,13009_R1-HAN-TIDAR SELATAN-MAGELANG SELATAN-MAGELANG
ma10003,13007-REA-PANJANG-MAGELANG TENGAH-MAGELANG
ma10003,13010-VEN-REJOWINANGUN UTARA-MAGELANG TENGAH-MAGELANG
ma10003,13011-PER-REJOWINANGUN UTARA-MAGELANG TENGAH-MAGELANG
ma10003,13012-MAG-WATES-MAGELANG UTARA-MAGELANG
ma10003,13013-LIN-WATES-MAGELANG UTARA-MAGELANG
ma10003,13014-LAD-KRAMAT SELATAN-MAGELANG UTARA-MAGELANG
ma10003,13015-DIM-KEDUNGSARI-MAGELANG UTARA-MAGELANG
ma10003,13016-PIP-KEDUNGSARI-MAGELANG UTARA-MAGELANG
ma10003,13017-HWI-REJOWINANGUN SELATAN-MAGELANG SELATAN-MAGELANG
ma10003,13018-ACH-REJOWINANGUN SELATAN-MAGELANG SELATAN-MAGELANG
ma10003,13019-VIO-TIDAR SELATAN-MAGELANG SELATAN-MAGELANG
ma10003,13020-BAR-REJOWINANGUN UTARA-MAGELANG TENGAH-MAGELANG
ma10003,13021-HAM-TIDAR SELATAN-MAGELANG SELATAN-MAGELANG
ma10003,13022-AN -PANJANG-MAGELANG TENGAH-MAGELANG
ma10003,13023-OMA-PANJANG-MAGELANG TENGAH-MAGELANG
ma10003,13024-U C-REJOWINANGUN SELATAN-MAGELANG SELATAN-MAGELANG
ma10003,13025-SAL-REJOWINANGUN UTARA-MAGELANG TENGAH-MAGELANG
ma10003,13026-ADI-KRAMAT SELATAN-MAGELANG UTARA-MAGELANG
ma10003,13027_R1-RIZ-REJOWINANGUN UTARA-MAGELANG TENGAH-MAGELANG
ma10003,13028-MEG-REJOWINANGUN SELATAN-MAGELANG SELATAN-MAGELANG
ma10003,13029-KEM-GELANGAN-MAGELANG TENGAH-MAGELANG
ma10003,13030-ICH-KRAMAT SELATAN-MAGELANG UTARA-MAGELANG
ma50001,51001-MEG-GUSUNG-UJUNG TANAH-MAKASSAR (MASKOTRA)
ma50001,51002-AQI-PARANG LAYANG-BONTOALA-MAKASSAR (MASKOTRA)
ma50001,51003-GAU-LAYANG-BONTOALA-MAKASSAR (MASKOTRA)
ma50001,51004-REZ-MELAYU-WAJO-MAKASSAR (MASKOTRA)
ma50001,51006-100-MALIMONGAN TUA-WAJO-MAKASSAR (MASKOTRA)
ma50001,51007-MIN-BARANA-MAKASAR-MAKASSAR (MASKOTRA)
ma50001,51008-GAL-KUNJUNG MAE-MARISO-MAKASSAR (MASKOTRA)
ma50001,51005-IKH-TAMMUA-TALLO-MAKASSAR (MASKOTRA)
ma50001,51009-RIK-BUNGA EJA BERU-TALLO-MAKASSAR (MASKOTRA)
ma50001,51010-ASR-BARAYA-BONTOALA-MAKASSAR (MASKOTRA)
ma50001,51011-ALI-MACCINI GUSUNG-MAKASAR-MAKASSAR (MASKOTRA)
ma50001,51012-AMI-MARIO-MARISO-MAKASSAR (MASKOTRA)
ma50001,51013-AR -LETTE-MARISO-MAKASSAR (MASKOTRA)
ma50001,51014-AFD-LA'LATANG-TALLO-MAKASSAR (MASKOTRA)
ma50001,51015-AZK-PAMPANG-PANAKUKKANG-MAKASSAR (MASKOTRA)
ma50001,51015-BTR-PANAIKANG-PANAKUKKANG-MAKASSAR (MASKOTRA)
ma50001,51017-IND-RAPPOCINI-RAPPOCINI-MAKASSAR (MASKOTRA)
ma50001,51018-ATI-GUNUNG SARI-RAPPOCINI-MAKASSAR (MASKOTRA)
ma50001,51019-VES-PARANG TAMBUNG-TAMALATE-MAKASSAR (MASKOTRA)
ma50001,51020-B O-MANGASA-TAMALATE-MAKASSAR (MASKOTRA)
ma50001,51021-RSR-SINRIJALA-PANAKUKKANG-MAKASSAR (MASKOTRA)
ma50001,51023-ARN-JONGAYA-TAMALATE-MAKASSAR (MASKOTRA)
ma50001,51024-AIR-BONTO LEBANG-MAMAJANG-MAKASSAR (MASKOTRA)
ma50001,51025-AJI-MAMAJANG DALAM-MAMAJANG-MAKASSAR (MASKOTRA)
ma50001,51026-MIL-BUA KANA-RAPPOCINI-MAKASSAR (MASKOTRA)
ma50001,51027-FAT-MAMAJANG LUAR-MAMAJANG-MAKASSAR (MASKOTRA)
ma50001,51028-FAN-WAJO BARU-BONTOALA-MAKASSAR (MASKOTRA)
ma50001,51029-LAK-MACCINI-MAKASAR-MAKASSAR (MASKOTRA)
ma50001,51030-ARS-MARICAYA BARU-MAKASAR-MAKASSAR (MASKOTRA)
ma50001,51031-ALI-MANNURUKI-TAMALATE-MAKASSAR (MASKOTRA)
ma50002,52001-IFF-SUDIANG-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52002-ARA-TAMANGAPA-MANGGALA-MAKASSAR (MASTERBAR)
ma50002,52003-RAM-TAMANGAPA-MANGGALA-MAKASSAR (MASTERBAR)
ma50002,52004-AIS-BIRA-TAMALANREA-MAKASSAR (MASTERBAR)
ma50002,52005-YHU-BULUROKENG-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52007-AKB-SUDIANG-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52008-M 2-BULUROKENG-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52009-ALV-SUDIANG RAYA-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52010-RUS-PAI-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52011-K.C-BATUA-MANGGALA-MAKASSAR (MASTERBAR)
ma50002,52012-RAI-ANTANG-MANGGALA-MAKASSAR (MASTERBAR)
ma50002,52015-ARI-MANGGALA-MANGGALA-MAKASSAR (MASTERBAR)
ma50002,52013-TIK-BANGKALA-MANGGALA-MAKASSAR (MASTERBAR)
ma50002,52014-AUR-BANGKALA-MANGGALA-MAKASSAR (MASTERBAR)
ma50002,52016-ARA-BORONG-MANGGALA-MAKASSAR (MASTERBAR)
ma50002,52017-TM -TAMALANREA-TAMALANREA-MAKASSAR (MASTERBAR)
ma50002,52018-FIT-TAMALANREA INDAH-TAMALANREA-MAKASSAR (MASTERBAR)
ma50002,52019-RAS-TAMALANREA JAYA-TAMALANREA-MAKASSAR (MASTERBAR)
ma50002,52020-ACC-KAPASA-TAMALANREA-MAKASSAR (MASTERBAR)
ma50002,52021-NAN-KAPASA-TAMALANREA-MAKASSAR (MASTERBAR)
ma50002,52025-RIN-PACCERAKKANG-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52026-ALN-PARANG LOE-TAMALANREA-MAKASSAR (MASTERBAR)
ma50002,52052-LA -DAYA-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52023-SUL-DAYA-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52024-OKE-PACCERAKKANG-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52027-SIM-SUDIANG RAYA-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52029-99 -SUDIANG RAYA-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52028-RH -SUDIANG RAYA-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52030-BIR-PAI-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma50002,52006_R1-GRE-SUDIANG RAYA-BIRINGKANAYA-MAKASSAR (MASTERBAR)
ma20018,21901-TOM-BUMIAYU-KEDUNGKANDANG-MALANG
ma20018,21902-MUS-JODIPAN-BLIMBING-MALANG
ma20018,21903-DYA-KEBONSARI-SUKUN-MALANG
ma20018,21904-WIN-MERGOSONO-KEDUNGKANDANG-MALANG
ma20018,21908-BM -KOTALAMA-KEDUNGKANDANG-MALANG
ma20018,21909-HTM-KOTALAMA-KEDUNGKANDANG-MALANG
ma20018,21910-SIE-MADYOPURO-KEDUNGKANDANG-MALANG
ma20018,21905_R1-NAD-MADYOPURO-KEDUNGKANDANG-MALANG
ma20018,21906-NEO-KASIN-KLOJEN-MALANG
ma20018,21907-ZON-SUKUN-SUKUN-MALANG
ma20018,21911-KUR-BANDUNGREJOSARI-SUKUN-MALANG
ma20018,21912-OPP-PANDANWANGI-BLIMBING-MALANG
ma20018,21913-ALF-ARJOSARI-BLIMBING-MALANG
ma20018,21914-Q T-SAMAAN-KLOJEN-MALANG
ma20018,21915-PUT-MERJOSARI-LOWOKWARU-MALANG
ma50003,53001-ANU-BAHU-MALALAYANG-MANADO
ma50003,53002-NIA-BAHU-MALALAYANG-MANADO
ma50003,53004-EBY-TUMUMPA DUA-TUMINITING-MANADO
ma50003,53006-WAH-BANJER-TIKALA-MANADO
ma50003,53007-PUT-LAWANGIRUNG-WENANG-MANADO
ma50003,53007-DEW-MAHAKERET TIMUR-WENANG-MANADO
ma50003,53009-CAL-MAHAKERET BARAT-WENANG-MANADO
ma50003,53010-YEY-TELING BAWAH-WENANG-MANADO
ma50003,53011-KIR-PAKOWA-WANEA-MANADO
ma50003,53012-HEL-TANJUNG BATU-WANEA-MANADO
ma50003,53013-GLE-PINAESAAN-WENANG-MANADO
ma50003,53016-MEY-SARIO UTARA-SARIO-MANADO
ma50003,53017-PUT-SARIO KOTABARU-SARIO-MANADO
ma50003,53018-G-H-SARIO-SARIO-MANADO
ma50003,53019-RAJ-LAWANGIRUNG-WENANG-MANADO
ma50003,53020-AMI-TUMINTING-TUMINITING-MANADO
ma50003,53021-FAH-MAHAWU-TUMINITING-MANADO
ma50003,53022-ELI-KAROMBASAN SELATAN-WANEA-MANADO
ma50003,53023-STA-KAROMBASAN UTARA-WANEA-MANADO
ma50003,53024-AYU-MALALAYANG SATU-MALALAYANG-MANADO
ma50003,53026-AK.-TIKALA KUMARAKA-WENANG-MANADO
ma50003,53027-VAV-WENANG UTARA-WENANG-MANADO
ma50003,53025-ARI-TIKALA ARES-TIKALA-MANADO
ma50003,53028-NIL-TELING ATAS-WANEA-MANADO
ma50003,53029-DAN-TITIWUNGAN SELATAN-SARIO-MANADO
ma50003,53030-PET-KAROMBASAN UTARA-WANEA-MANADO
ma50003,53003_R1-MAR-WAWONASA-SINGKIL-MANADO
ma50003,53005_R1-PLA-BAHU-MALALAYANG-MANADO
ma50003,53014_R1-JUL-MALALAYANG SATU-MALALAYANG-MANADO
ma50003,53015_R1-ALV-TIKALA ARES-TIKALA-MANADO
ma20007,27002-IND-KEKALIK JAYA-SEKARBELA-MATARAM
ma20007,27003-ART-KEKALIK JAYA-SEKARBELA-MATARAM
ma20007,27004-BOC-AMPENAN TENGAH-AMPENAN-MATARAM
ma20007,27005-BUS-PAGUTAN-MATARAM-MATARAM
ma20007,27006-JUL-BERTAIS-SANDUBAYA-MATARAM
ma20007,27007-SHA-BERTAIS-SANDUBAYA-MATARAM
ma20007,27008-GRA-ABIAN TUBUH BARU-SANDUBAYA-MATARAM
ma20007,27009-KEI-CAKRANEGARA BARAT-CAKRANEGARA-MATARAM
ma20007,27010-SAS-SAYANG-SAYANG-CAKRANEGARA-MATARAM
ma20007,27011-IBN-MONJOK-SELAPRANG-MATARAM
ma20007,27012-CIN-PAGESANGAN-MATARAM-MATARAM
ma20007,27013-RIF-KEBUN SARI-AMPENAN-MATARAM
ma20007,27014-TOW-PAGESANGAN BARAT-MATARAM-MATARAM
ma20007,27015-ROY-PUNIA-MATARAM-MATARAM
ma20007,27016-NIW-KARANG BARU-SELAPRANG-MATARAM
ma20007,27017-AME-BERTAIS-SANDUBAYA-MATARAM
ma20007,27018-YUL-AMPENAN SELATAN-AMPENAN-MATARAM
ma20007,27019-LAW-DASAN AGUNG BARU-SELAPRANG-MATARAM
ma20007,27020-GRI-PAGUTAN BARAT-MATARAM-MATARAM
ma20007,27021-VIO-CAKRANEGARA SELATANBARU-CAKRANEGARA-MATARAM
ma20007,27023-DEN-SELAGALAS-SANDUBAYA-MATARAM
ma20007,27024-PAN-SELAGALAS-SANDUBAYA-MATARAM
ma20007,27025-EDY-KARANG TALIWANG-CAKRANEGARA-MATARAM
ma20007,27026-RIA-PUNIA-MATARAM-MATARAM
ma20007,27027-SMA-DASAN AGUNG BARU-SELAPRANG-MATARAM
ma20007,27028-VEL-DASAN AGUNG-SELAPRANG-MATARAM
ma20007,27028-SKY-MONJOK BARAT-SELAPRANG-MATARAM
ma20007,27030-ANA-KARANG TALIWANG-CAKRANEGARA-MATARAM
ma20007,27001_R1-RAS-TANJUNG KARANG-SEKARBELA-MATARAM
ma20007,27022_R1-YAN-TANJUNG KARANG-SEKARBELA-MATARAM
ma70002,72001-MCN-PANGKALAN MANSUR-MEDAN JOHOR-MEDAN
ma70002,72013-MEG-SEI SIKAMBING B-MEDAN SUNGGAL-MEDAN
ma70002,72002-27 -PANGKALAN MANSUR-MEDAN JOHOR-MEDAN
ma70002,72003-RYA-PANGKALAN MANSUR-MEDAN JOHOR-MEDAN
ma70002,72014-YAN-DWI KORA-MEDAN HELVETIA-MEDAN
ma70002,72015-JEF-DWI KORA-MEDAN HELVETIA-MEDAN
ma70002,72016-GAP-HELVETIA-MEDAN HELVETIA-MEDAN
ma70002,72017-A3 -HELVETIA TENGAH-MEDAN HELVETIA-MEDAN
ma70002,72018-GOE-TITI RANTE-MEDAN BARU-MEDAN
ma70002,72019-RIE-DENAI-MEDAN DENAI-MEDAN
ma70002,72020-ADN-DENAI-MEDAN DENAI-MEDAN
ma70002,70002-RIA-DENAI-MEDAN DENAI-MEDAN
ma70002,72022-TER-DENAI-MEDAN DENAI-MEDAN
ma70002,72023-ARA-TEGAL S MANDALA I-MEDAN DENAI-MEDAN
ma70002,72024-RAT-TEGAL S MANDALA II-MEDAN DENAI-MEDAN
ma70002,72004-888-SIDORAME TIMUR-MEDAN PERJUANGAN-MEDAN
ma70002,72005-DED-SIDOREJO-MEDAN TEMBUNG-MEDAN
ma70002,72006-LUB-PAHLAWAN-MEDAN PERJUANGAN-MEDAN
ma70002,72025-FAD-TANAH ENAM RATUS-MEDAN MARELAN-MEDAN
ma70002,72026-CAH-RENGAS PULAU-MEDAN MARELAN-MEDAN
ma70002,72027-KAL-TANAH ENAM RATUS-MEDAN MARELAN-MEDAN
ma70002,72008_R1-MAR-MARTUBUNG-MEDAN LABUHAN-MEDAN
ma70002,72010_R1-ANU-TEGALREJO-MEDAN PERJUANGAN-MEDAN
ma70002,72028-FER-SIMPANG SELAYANG-MEDAN TUNTUNGAN-MEDAN
ma70002,72007_R1-FAJ-MARTUBUNG-MEDAN LABUHAN-MEDAN
ma70002,72009_R1-FAQ-MARTUBUNG-MEDAN LABUHAN-MEDAN
ma70002,72011_R1-LAL-TEGALREJO-MEDAN PERJUANGAN-MEDAN
ma70002,72012_R1-CHR-TANJUNGSARI-MEDAN SELAYANG-MEDAN
ma70002,72029-RIF-MANGGA-MEDAN TUNTUNGAN-MEDAN
ma70002,72030-NIN-AMPLAS-MEDAN AMPLAS-MEDAN
ma60003,63001-HAP-GANJAR AGUNG-METRO BARAT-METRO
ma60003,63002-NH -MULYOJATI-METRO BARAT-METRO
ma60003,63003-DIC-IMOPURO-METRO PUSAT-METRO
ma60003,63004-BUD-HADIMULYO TIMUR-METRO PUSAT-METRO
ma60003,63005-DEV-GANJAR AGUNG-METRO BARAT-METRO
ma60003,63006-ZAK-GANJAR ASRI-METRO BARAT-METRO
ma60003,63007-DID-YOSODADI-METRO TIMUR-METRO
ma60003,63008-PEN-YOSOREJO-METRO TIMUR-METRO
ma60003,63009-KAR-YOSOMULYO-METRO PUSAT-METRO
ma60003,63009-KAR-IRING MULYO-METRO TIMUR-METRO
ma60003,63011-WIN-BANJARSARI-METRO UTARA-METRO
ma60003,63012-LAM-IRING MULYO-METRO TIMUR-METRO
ma60003,63013-NN -TEJO AGUNG-METRO TIMUR-METRO
ma60003,63014-ONE-METRO-METRO PUSAT-METRO
ma60003,63016-RAG-HADIMULYO TIMUR-METRO PUSAT-METRO
ma60003,63015-KEM-YOSOMULYO-METRO PUSAT-METRO
ma60003,63017-GAN-BANJARSARI-METRO UTARA-METRO
ma60003,63018-ECA-BANJARSARI-METRO UTARA-METRO
ma60003,60003-HAB-MARGOREJO-METRO SELATAN-METRO
ma60003,63020-TIA-SUMBERSARI BANTUL-METRO SELATAN-METRO
ma60003,63021-TYA-MARGODADI-METRO SELATAN-METRO
ma60003,63022-YEN-PURWOASRI-METRO UTARA-METRO
ma60003,63023-ANG-YOSODADI-METRO TIMUR-METRO
ma60003,63024-ILH-YOSOMULYO-METRO PUSAT-METRO
ma60003,63025-RIZ-KARANGREJO-METRO UTARA-METRO
ma60003,63011-DAR-PURWOSARI-METRO UTARA-METRO
ma60003,63027-AST-GANJAR ASRI-METRO BARAT-METRO
ma60003,63028-JI -MARGODADI-METRO SELATAN-METRO
ma60003,63029-IND-YOSOMULYO-METRO PUSAT-METRO
ma60003,63030-DAR-BANJARSARI-METRO UTARA-METRO
ma20011,21201-FAT-GEDONGAN-MAGERSARI-MOJOKERTO
ma20011,21202-AUL-BALONGSARI-MAGERSARI-MOJOKERTO
ma20011,21203-PAS-SENTANAN-MAGERSARI-MOJOKERTO
ma20011,21204-MIT-PURWOTENGAH-MAGERSARI-MOJOKERTO
ma20011,21208-ARH-KAUMAN-PRAJURIT KULON-MOJOKERTO
ma20011,21209-KEY-KAUMAN-PRAJURIT KULON-MOJOKERTO
ma20011,21210-SEV-MAGERSARI-MAGERSARI-MOJOKERTO
ma20011,21211-DIO-MAGERSARI-MAGERSARI-MOJOKERTO
ma20011,21212-ARS-WATES-MAGERSARI-MOJOKERTO
ma20011,21213-ORA-WATES-MAGERSARI-MOJOKERTO
ma20011,21205-V.C-KRANGGAN-PRAJURIT KULON-MOJOKERTO
ma20011,21206-TAT-KRANGGAN-PRAJURIT KULON-MOJOKERTO
ma20011,21214-MBA-MIJI-PRAJURIT KULON-MOJOKERTO
ma20011,21215-XAY-PRAJURIT KULON-PRAJURIT KULON-MOJOKERTO
ma20011,21216-SA'-BLOOTO-PRAJURIT KULON-MOJOKERTO
ma20011,21217-FRI-PRAJURIT KULON-PRAJURIT KULON-MOJOKERTO
ma20011,21218-BMC-KAUMAN-PRAJURIT KULON-MOJOKERTO
ma20011,21219-TRI-KEDUNDUNG-MAGERSARI-MOJOKERTO
ma20011,21220-NB -KEDUNDUNG-MAGERSARI-MOJOKERTO
ma20011,21221-HAN-KRANGGAN-PRAJURIT KULON-MOJOKERTO
ma20011,21222-ANA-SURODINAWAN-PRAJURIT KULON-MOJOKERTO
ma20011,21226-CIT-KRANGGAN-PRAJURIT KULON-MOJOKERTO
ma20011,21228-PRI-PRAJURIT KULON-PRAJURIT KULON-MOJOKERTO
ma20011,21229-JUL-MENTIKAN-PRAJURIT KULON-MOJOKERTO
ma20011,21230-G C-MENTIKAN-PRAJURIT KULON-MOJOKERTO
ma20011,21224-ANS-KAUMAN-PRAJURIT KULON-MOJOKERTO
ma20011,21225-VOC-KAUMAN-PRAJURIT KULON-MOJOKERTO
ma20011,21207-MUL-JAGALAN-MAGERSARI-MOJOKERTO
ma20011,21227-SUP-PRAJURIT KULON-PRAJURIT KULON-MOJOKERTO
ma20011,21223-ART-KAUMAN-PRAJURIT KULON-MOJOKERTO
ma70003,10001-HAL-GUNUNG PANGILUN-PADANG UTARA-PADANG
ma70003,10002-ANG-KAMPUNG LAPAI-NANGGALO-PADANG
ma70003,10003-NAN-KAMPUNG OLO-NANGGALO-PADANG
ma70003,10008_R1-KUR-SURAU GADANG-NANGGALO-PADANG
ma70003,10005-RAZ-PAMPANGAN NAN XX-LUBUK BEGALUNG-PADANG
ma70003,10006-MAR-DADOK TUNGGUL HITAM-KOTO TANGAH-PADANG
ma70003,10007-BAN-DADOK TUNGGUL HITAM-KOTO TANGAH-PADANG
ma70003,10009-SEN-KURANJI-KURANJI-PADANG
ma70003,10010-NAD-KURANJI-KURANJI-PADANG
ma70003,10011-RIT-KAPALO KOTO-PAUH-PADANG
ma70003,10012-IDR-KAPALO KOTO-PAUH-PADANG
ma70003,10013-PER-KAPALO KOTO-PAUH-PADANG
ma70003,10014-TAQ-GANTING PARAK GADANG-PADANG TIMUR-PADANG
ma70003,10015-SAN-ALAI PARAK KOPI-PADANG UTARA-PADANG
ma70003,10016-AHK-LUBUK BUAYA-KOTO TANGAH-PADANG
ma70003,10017-TAU-LUBUK BUAYA-KOTO TANGAH-PADANG
ma70003,10017-DJ -DADOK TUNGGUL HITAM-KOTO TANGAH-PADANG
ma70003,10019-SAR-LOLONG BELANTI-PADANG UTARA-PADANG
ma70003,10020-SIN-KORONG GADANG-KURANJI-PADANG
ma70003,10021-ABI-KORONG GADANG-KURANJI-PADANG
ma70003,10021-ONE-PURUS-PADANG BARAT-PADANG
ma70003,10022-FAT-ULAK KARANG UTARA-PADANG UTARA-PADANG
